,date,areaName,areaCode,newCasesByPublishDate,cumCasesByPublishDate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,hospitalCases
0,2022-08-03,England,E92000001,57277,19699384,,,9817.0
1,2022-08-02,England,E92000001,0,19642180,,,10177.0
2,2022-08-01,England,E92000001,0,19642180,33.0,161560.0,10417.0
3,2022-07-31,England,E92000001,0,19642180,73.0,161527.0,10431.0
4,2022-07-30,England,E92000001,0,19642180,67.0,161454.0,10529.0
5,2022-07-29,England,E92000001,0,19642180,108.0,161387.0,11149.0
6,2022-07-28,England,E92000001,0,19642180,136.0,161279.0,11437.0
7,2022-07-27,England,E92000001,81951,19642180,119.0,161143.0,11914.0
8,2022-07-26,England,E92000001,0,19560297,127.0,161024.0,12113.0
9,2022-07-25,England,E92000001,0,19560297,133.0,160897.0,12529.0
10,2022-07-24,England,E92000001,0,19560297,166.0,160764.0,12591.0
11,2022-07-23,England,E92000001,0,19560297,141.0,160598.0,12475.0
12,2022-07-22,England,E92000001,0,19560297,137.0,160457.0,13182.0
13,2022-07-21,England,E92000001,0,19560297,145.0,160320.0,13375.0
14,2022-07-20,England,E92000001,123568,19560297,205.0,160175.0,13545.0
15,2022-07-19,England,E92000001,0,19436864,293.0,159970.0,13837.0
16,2022-07-18,England,E92000001,0,19436864,156.0,159677.0,14044.0
17,2022-07-17,England,E92000001,0,19436864,189.0,159521.0,13840.0
18,2022-07-16,England,E92000001,0,19436864,157.0,159332.0,13701.0
19,2022-07-15,England,E92000001,0,19436864,139.0,159175.0,13975.0
20,2022-07-14,England,E92000001,0,19436864,140.0,159036.0,13807.0
21,2022-07-13,England,E92000001,171877,19436864,157.0,158896.0,13741.0
22,2022-07-12,England,E92000001,0,19265078,158.0,158739.0,13621.0
23,2022-07-11,England,E92000001,0,19265078,149.0,158581.0,13336.0
24,2022-07-10,England,E92000001,0,19265078,150.0,158432.0,12879.0
25,2022-07-09,England,E92000001,0,19265078,144.0,158282.0,12440.0
26,2022-07-08,England,E92000001,0,19265078,131.0,158138.0,12283.0
27,2022-07-07,England,E92000001,0,19265078,118.0,158007.0,11878.0
28,2022-07-06,England,E92000001,120170,19265078,131.0,157889.0,11465.0
29,2022-07-05,England,E92000001,0,19144946,113.0,157758.0,11049.0
30,2022-07-04,England,E92000001,0,19144946,115.0,157645.0,10658.0
31,2022-07-03,England,E92000001,0,19144946,97.0,157530.0,9956.0
32,2022-07-02,England,E92000001,0,19144946,105.0,157433.0,9632.0
33,2022-07-01,England,E92000001,20731,19144946,92.0,157328.0,9389.0
34,2022-06-30,England,E92000001,21732,19124226,83.0,157236.0,8928.0
35,2022-06-29,England,E92000001,21428,19102513,85.0,157153.0,8587.0
36,2022-06-28,England,E92000001,21415,19081094,68.0,157068.0,8120.0
37,2022-06-27,England,E92000001,47332,19059682,73.0,157000.0,7822.0
38,2022-06-26,England,E92000001,0,19012379,66.0,156927.0,7455.0
39,2022-06-25,England,E92000001,0,19012379,71.0,156861.0,6973.0
40,2022-06-24,England,E92000001,16489,19012379,55.0,156790.0,6752.0
41,2022-06-23,England,E92000001,17481,18995906,71.0,156735.0,6401.0
42,2022-06-22,England,E92000001,17202,18978435,65.0,156664.0,6177.0
43,2022-06-21,England,E92000001,16432,18961236,56.0,156599.0,6002.0
44,2022-06-20,England,E92000001,36452,18944806,59.0,156543.0,5726.0
45,2022-06-19,England,E92000001,0,18908381,59.0,156484.0,5436.0
46,2022-06-18,England,E92000001,0,18908381,50.0,156425.0,5183.0
47,2022-06-17,England,E92000001,12065,18908381,51.0,156375.0,5037.0
48,2022-06-16,England,E92000001,12080,18896327,57.0,156324.0,5008.0
49,2022-06-15,England,E92000001,13401,18884257,46.0,156267.0,4843.0
50,2022-06-14,England,E92000001,12031,18870862,36.0,156221.0,4722.0
51,2022-06-13,England,E92000001,28249,18858834,37.0,156185.0,4602.0
52,2022-06-12,England,E92000001,0,18830603,31.0,156148.0,4408.0
53,2022-06-11,England,E92000001,0,18830603,43.0,156117.0,4257.0
54,2022-06-10,England,E92000001,9217,18830603,54.0,156074.0,4262.0
55,2022-06-09,England,E92000001,9741,18821397,36.0,156020.0,4082.0
56,2022-06-08,England,E92000001,9298,18811661,42.0,155984.0,4096.0
57,2022-06-07,England,E92000001,10240,18802365,39.0,155942.0,4108.0
58,2022-06-06,England,E92000001,29155,18792128,51.0,155903.0,4126.0
59,2022-06-05,England,E92000001,0,18762989,45.0,155852.0,3965.0
60,2022-06-04,England,E92000001,0,18762989,49.0,155807.0,3835.0
61,2022-06-03,England,E92000001,0,18762989,34.0,155758.0,3849.0
62,2022-06-02,England,E92000001,0,18762989,47.0,155724.0,3841.0
63,2022-06-01,England,E92000001,5313,18762989,39.0,155677.0,3800.0
64,2022-05-31,England,E92000001,5802,18757683,57.0,155638.0,4036.0
65,2022-05-30,England,E92000001,13590,18751882,59.0,155581.0,4091.0
66,2022-05-29,England,E92000001,0,18738306,37.0,155522.0,4018.0
67,2022-05-28,England,E92000001,0,18738306,52.0,155485.0,4013.0
68,2022-05-27,England,E92000001,4661,18738306,54.0,155433.0,4197.0
69,2022-05-26,England,E92000001,5293,18733650,62.0,155379.0,4365.0
70,2022-05-25,England,E92000001,5810,18728368,44.0,155317.0,4489.0
71,2022-05-24,England,E92000001,6352,18722566,46.0,155273.0,4639.0
72,2022-05-23,England,E92000001,14592,18716214,61.0,155227.0,5010.0
73,2022-05-22,England,E92000001,0,18701642,63.0,155166.0,5047.0
74,2022-05-21,England,E92000001,0,18701642,64.0,155103.0,5065.0
75,2022-05-20,England,E92000001,6003,18701642,65.0,155039.0,5187.0
76,2022-05-19,England,E92000001,6704,18695641,58.0,154974.0,5356.0
77,2022-05-18,England,E92000001,7388,18688946,57.0,154916.0,5425.0
78,2022-05-17,England,E92000001,8102,18681566,84.0,154859.0,5733.0
79,2022-05-16,England,E92000001,16903,18673471,67.0,154775.0,6024.0
80,2022-05-15,England,E92000001,0,18656568,84.0,154708.0,6158.0
81,2022-05-14,England,E92000001,0,18656568,82.0,154624.0,6147.0
82,2022-05-13,England,E92000001,6511,18656568,90.0,154542.0,6366.0
83,2022-05-12,England,E92000001,10874,18650062,101.0,154452.0,6602.0
84,2022-05-11,England,E92000001,8036,18639196,91.0,154351.0,7034.0
85,2022-05-10,England,E92000001,9751,18631175,107.0,154260.0,7363.0
86,2022-05-09,England,E92000001,21712,18621424,105.0,154153.0,7647.0
87,2022-05-08,England,E92000001,0,18599739,105.0,154048.0,7715.0
88,2022-05-07,England,E92000001,0,18599739,118.0,153943.0,7768.0
89,2022-05-06,England,E92000001,9405,18599739,124.0,153825.0,8170.0
90,2022-05-05,England,E92000001,10311,18590347,117.0,153701.0,8596.0
91,2022-05-04,England,E92000001,14596,18580049,122.0,153584.0,8950.0
92,2022-05-03,England,E92000001,29029,18565456,119.0,153462.0,9243.0
93,2022-05-02,England,E92000001,0,18536477,139.0,153343.0,9326.0
94,2022-05-01,England,E92000001,0,18536477,156.0,153204.0,9355.0
95,2022-04-30,England,E92000001,0,18536477,164.0,153048.0,9499.0
96,2022-04-29,England,E92000001,9705,18536477,153.0,152884.0,9938.0
97,2022-04-28,England,E92000001,10945,18526781,169.0,152731.0,10432.0
98,2022-04-27,England,E92000001,13481,18515847,162.0,152562.0,10965.0
99,2022-04-26,England,E92000001,13045,18502386,154.0,152400.0,11320.0
100,2022-04-25,England,E92000001,35925,18489342,164.0,152246.0,11992.0
101,2022-04-24,England,E92000001,0,18453469,159.0,152082.0,12083.0
102,2022-04-23,England,E92000001,0,18453469,177.0,151923.0,12156.0
103,2022-04-22,England,E92000001,15832,18453469,191.0,151746.0,12883.0
104,2022-04-21,England,E92000001,18475,18437668,184.0,151555.0,13392.0
105,2022-04-20,England,E92000001,20767,18419203,206.0,151371.0,14164.0
106,2022-04-19,England,E92000001,93281,18398440,176.0,151165.0,14607.0
107,2022-04-18,England,E92000001,0,18305250,225.0,150989.0,14183.0
108,2022-04-17,England,E92000001,0,18305250,223.0,150764.0,14254.0
109,2022-04-16,England,E92000001,0,18305250,227.0,150541.0,14335.0
110,2022-04-15,England,E92000001,0,18305250,216.0,150314.0,14394.0
111,2022-04-14,England,E92000001,27283,18305250,238.0,150098.0,14955.0
112,2022-04-13,England,E92000001,29335,18277995,259.0,149860.0,15399.0
113,2022-04-12,England,E92000001,31230,18248680,255.0,149601.0,16131.0
114,2022-04-11,England,E92000001,75194,18217512,237.0,149346.0,16442.0
115,2022-04-10,England,E92000001,0,18142371,245.0,149109.0,16039.0
116,2022-04-09,England,E92000001,0,18142371,239.0,148864.0,15876.0
117,2022-04-08,England,E92000001,33782,18142371,268.0,148625.0,16366.0
118,2022-04-07,England,E92000001,38678,18108626,248.0,148357.0,16600.0
119,2022-04-06,England,E92000001,42392,18070000,244.0,148109.0,16587.0
120,2022-04-05,England,E92000001,41436,18027644,225.0,147865.0,16552.0
121,2022-04-04,England,E92000001,122027,17986241,212.0,147640.0,16466.0
122,2022-04-03,England,E92000001,0,17864687,232.0,147428.0,15989.0
123,2022-04-02,England,E92000001,0,17864687,254.0,147196.0,15739.0
124,2022-04-01,England,E92000001,60220,17864687,216.0,146942.0,15966.0
125,2022-03-31,England,E92000001,62816,17804704,226.0,146726.0,15648.0
126,2022-03-30,England,E92000001,74419,17742075,214.0,146500.0,15632.0
127,2022-03-29,England,E92000001,64935,17667861,203.0,146286.0,15411.0
128,2022-03-28,England,E92000001,183459,17603000,187.0,146083.0,15170.0
129,2022-03-27,England,E92000001,0,17419944,186.0,145896.0,14465.0
130,2022-03-26,England,E92000001,0,17419944,186.0,145710.0,13796.0
131,2022-03-25,England,E92000001,63371,17419944,180.0,145524.0,13842.0
132,2022-03-24,England,E92000001,79373,17356644,174.0,145344.0,13602.0
133,2022-03-23,England,E92000001,85916,17277446,163.0,145170.0,13248.0
134,2022-03-22,England,E92000001,74804,17191749,187.0,145007.0,13060.0
135,2022-03-21,England,E92000001,188925,17117061,146.0,144820.0,12753.0
136,2022-03-20,England,E92000001,0,16928787,158.0,144674.0,12070.0
137,2022-03-19,England,E92000001,0,16928787,151.0,144516.0,11638.0
138,2022-03-18,England,E92000001,68492,16928787,162.0,144365.0,11595.0
139,2022-03-17,England,E92000001,75681,16860551,163.0,144203.0,11346.0
140,2022-03-16,England,E92000001,76366,16785149,145.0,144040.0,11010.0
141,2022-03-15,England,E92000001,64313,16709007,136.0,143895.0,10877.0
142,2022-03-14,England,E92000001,163954,16644795,160.0,143759.0,10576.0
143,2022-03-13,England,E92000001,0,16481364,127.0,143599.0,9908.0
144,2022-03-12,England,E92000001,0,16481364,128.0,143472.0,9618.0
145,2022-03-11,England,E92000001,55883,16481364,121.0,143344.0,9369.0
146,2022-03-10,England,E92000001,52722,16425663,128.0,143223.0,9241.0
147,2022-03-09,England,E92000001,51378,16373115,125.0,143095.0,9163.0
148,2022-03-08,England,E92000001,44918,16321911,131.0,142970.0,9176.0
149,2022-03-07,England,E92000001,95324,16277054,119.0,142839.0,8923.0
150,2022-03-06,England,E92000001,0,16182092,107.0,142720.0,8502.0
151,2022-03-05,England,E92000001,0,16182092,108.0,142613.0,8400.0
152,2022-03-04,England,E92000001,31776,16182092,110.0,142505.0,8403.0
153,2022-03-03,England,E92000001,32858,16150464,137.0,142395.0,8210.0
154,2022-03-02,England,E92000001,32077,16117745,129.0,142258.0,8402.0
155,2022-03-01,England,E92000001,26711,16085841,109.0,142129.0,8486.0
156,2022-02-28,England,E92000001,60595,16059214,119.0,142020.0,8538.0
157,2022-02-27,England,E92000001,0,15998983,107.0,141901.0,8305.0
158,2022-02-26,England,E92000001,0,15998983,117.0,141794.0,8197.0
159,2022-02-25,England,E92000001,23526,15998983,120.0,141677.0,8498.0
160,2022-02-24,England,E92000001,28193,15975718,140.0,141557.0,8645.0
161,2022-02-23,England,E92000001,29703,15947871,121.0,141417.0,8868.0
162,2022-02-22,England,E92000001,30080,15918472,117.0,141296.0,8948.0
163,2022-02-21,England,E92000001,29753,15888557,123.0,141179.0,9229.0
164,2022-02-20,England,E92000001,23831,15859074,144.0,141056.0,9058.0
165,2022-02-19,England,E92000001,32230,15835403,136.0,140912.0,9187.0
166,2022-02-18,England,E92000001,36900,15803539,129.0,140776.0,9258.0
167,2022-02-17,England,E92000001,40376,15767071,141.0,140647.0,9600.0
168,2022-02-16,England,E92000001,42756,15727107,152.0,140506.0,9804.0
169,2022-02-15,England,E92000001,36471,15684719,149.0,140354.0,10019.0
170,2022-02-14,England,E92000001,31943,15648433,168.0,140205.0,10273.0
171,2022-02-13,England,E92000001,32316,15616753,155.0,140037.0,10049.0
172,2022-02-12,England,E92000001,37791,15584863,150.0,139882.0,10010.0
173,2022-02-11,England,E92000001,46736,15547597,149.0,139732.0,10367.0
174,2022-02-10,England,E92000001,53993,15501331,164.0,139583.0,10734.0
175,2022-02-09,England,E92000001,59193,15447906,161.0,139419.0,11071.0
176,2022-02-08,England,E92000001,58453,15389601,165.0,139258.0,11471.0
177,2022-02-07,England,E92000001,48601,15331148,156.0,139093.0,11710.0
178,2022-02-06,England,E92000001,49533,15282993,189.0,138937.0,11529.0
179,2022-02-05,England,E92000001,57377,15234229,196.0,138748.0,11604.0
180,2022-02-04,England,E92000001,73185,15177316,179.0,138552.0,12032.0
181,2022-02-03,England,E92000001,77189,15106124,204.0,138373.0,12423.0
182,2022-02-02,England,E92000001,81446,15028951,229.0,138169.0,12577.0
183,2022-02-01,England,E92000001,103353,14948735,228.0,137940.0,12896.0
184,2022-01-31,England,E92000001,81720,14845382,232.0,137712.0,13331.0
185,2022-01-30,England,E92000001,59559,14023177,217.0,137480.0,12992.0
186,2022-01-29,England,E92000001,69137,13963618,238.0,137263.0,12672.0
187,2022-01-28,England,E92000001,78711,13895065,223.0,137025.0,13462.0
188,2022-01-27,England,E92000001,85288,13817017,264.0,136802.0,13651.0
189,2022-01-26,England,E92000001,90587,13732435,239.0,136538.0,13948.0
190,2022-01-25,England,E92000001,84302,13642522,212.0,136299.0,14088.0
191,2022-01-24,England,E92000001,77232,13558510,250.0,136087.0,14563.0
192,2022-01-23,England,E92000001,68913,13482354,225.0,135837.0,14334.0
193,2022-01-22,England,E92000001,73331,13413441,255.0,135612.0,14320.0
194,2022-01-21,England,E92000001,85902,13341488,272.0,135357.0,14865.0
195,2022-01-20,England,E92000001,95974,13255586,230.0,135085.0,15302.0
196,2022-01-19,England,E92000001,96545,13160429,243.0,134855.0,15742.0
197,2022-01-18,England,E92000001,84987,13064494,255.0,134612.0,16218.0
198,2022-01-17,England,E92000001,74249,12979908,260.0,134357.0,16621.0
199,2022-01-16,England,E92000001,66273,12906041,250.0,134097.0,16372.0
200,2022-01-15,England,E92000001,74576,12840532,256.0,133847.0,16281.0
201,2022-01-14,England,E92000001,87857,12766944,252.0,133591.0,16537.0
202,2022-01-13,England,E92000001,97770,12680151,234.0,133339.0,16716.0
203,2022-01-12,England,E92000001,116173,12585787,225.0,133105.0,16881.0
204,2022-01-11,England,E92000001,104833,12469614,247.0,132880.0,16939.0
205,2022-01-10,England,E92000001,115998,12370121,249.0,132633.0,17120.0
206,2022-01-09,England,E92000001,121228,12254123,234.0,132384.0,16399.0
207,2022-01-08,England,E92000001,130330,12132895,220.0,132150.0,16034.0
208,2022-01-07,England,E92000001,149405,12008346,230.0,131930.0,16163.0
209,2022-01-06,England,E92000001,152306,11858941,223.0,131700.0,16058.0
210,2022-01-05,England,E92000001,150232,11706635,196.0,131477.0,15659.0
211,2022-01-04,England,E92000001,148725,11557285,180.0,131281.0,15044.0
212,2022-01-03,England,E92000001,137541,11408560,161.0,131101.0,14210.0
213,2022-01-02,England,E92000001,123547,11272332,155.0,130940.0,13151.0
214,2022-01-01,England,E92000001,162572,11151423,163.0,130785.0,12615.0
215,2021-12-31,England,E92000001,160276,10988851,149.0,130622.0,12395.0
216,2021-12-30,England,E92000001,146604,10828575,176.0,130473.0,11452.0
217,2021-12-29,England,E92000001,138287,10683026,105.0,130297.0,10462.0
218,2021-12-28,England,E92000001,117093,10545584,146.0,130192.0,9546.0
219,2021-12-27,England,E92000001,98515,10429274,127.0,130046.0,8474.0
220,2021-12-26,England,E92000001,103558,10332128,107.0,129919.0,7536.0
221,2021-12-25,England,E92000001,113628,10229538,95.0,129812.0,7166.0
222,2021-12-24,England,E92000001,105069,10115910,114.0,129717.0,7366.0
223,2021-12-23,England,E92000001,107055,10011650,123.0,129603.0,7114.0
224,2021-12-22,England,E92000001,95795,9905451,115.0,129480.0,7080.0
225,2021-12-21,England,E92000001,80916,9810446,87.0,129365.0,6902.0
226,2021-12-20,England,E92000001,76065,9731126,102.0,129278.0,6688.0
227,2021-12-19,England,E92000001,71702,9655061,92.0,129176.0,6434.0
228,2021-12-18,England,E92000001,82426,9584269,91.0,129084.0,6287.0
229,2021-12-17,England,E92000001,83693,9503176,114.0,128993.0,6321.0
230,2021-12-16,England,E92000001,77299,9420017,91.0,128879.0,6405.0
231,2021-12-15,England,E92000001,68868,9343520,95.0,128788.0,6358.0
232,2021-12-14,England,E92000001,53093,9275513,110.0,128693.0,6434.0
233,2021-12-13,England,E92000001,44931,9222932,92.0,128583.0,6395.0
234,2021-12-12,England,E92000001,40713,9178705,106.0,128491.0,6223.0
235,2021-12-11,England,E92000001,48540,9138773,79.0,128385.0,6095.0
236,2021-12-10,England,E92000001,48908,9092016,95.0,128306.0,6088.0
237,2021-12-09,England,E92000001,43550,9043108,103.0,128211.0,6130.0
238,2021-12-08,England,E92000001,44019,9000391,97.0,128108.0,6053.0
239,2021-12-07,England,E92000001,38866,8957091,94.0,128011.0,6027.0
240,2021-12-06,England,E92000001,41525,8918807,111.0,127917.0,5992.0
241,2021-12-05,England,E92000001,37396,8877883,92.0,127806.0,5903.0
242,2021-12-04,England,E92000001,39949,8841194,119.0,127714.0,5784.0
243,2021-12-03,England,E92000001,43888,8802632,114.0,127595.0,5851.0
244,2021-12-02,England,E92000001,45880,8758744,84.0,127481.0,5915.0
245,2021-12-01,England,E92000001,41519,8713738,104.0,127397.0,5829.0
246,2021-11-30,England,E92000001,33590,8673344,88.0,127293.0,6123.0
247,2021-11-29,England,E92000001,34906,8639754,106.0,127205.0,6094.0
248,2021-11-28,England,E92000001,32136,8605284,93.0,127099.0,5890.0
249,2021-11-27,England,E92000001,35798,8574315,87.0,127006.0,5852.0
250,2021-11-26,England,E92000001,42272,8538517,107.0,126919.0,5992.0
251,2021-11-25,England,E92000001,40382,8496990,111.0,126812.0,6068.0
252,2021-11-24,England,E92000001,36511,8457187,98.0,126701.0,6062.0
253,2021-11-23,England,E92000001,36550,8421911,121.0,126603.0,6257.0
254,2021-11-22,England,E92000001,36478,8385361,94.0,126482.0,6424.0
255,2021-11-21,England,E92000001,33513,8349363,90.0,126388.0,6322.0
256,2021-11-20,England,E92000001,36339,8316395,100.0,126298.0,6191.0
257,2021-11-19,England,E92000001,37006,8281117,104.0,126198.0,6310.0
258,2021-11-18,England,E92000001,39315,8244111,113.0,126094.0,6336.0
259,2021-11-17,England,E92000001,30638,8205448,99.0,125981.0,6412.0
260,2021-11-16,England,E92000001,30853,8175202,130.0,125882.0,6623.0
261,2021-11-15,England,E92000001,31440,8144766,137.0,125752.0,6864.0
262,2021-11-14,England,E92000001,29404,8113757,104.0,125615.0,6707.0
263,2021-11-13,England,E92000001,33493,8084740,111.0,125511.0,6639.0
264,2021-11-12,England,E92000001,33155,8051924,119.0,125400.0,6777.0
265,2021-11-11,England,E92000001,35472,8020241,121.0,125281.0,6861.0
266,2021-11-10,England,E92000001,31541,7984769,118.0,125160.0,6961.0
267,2021-11-09,England,E92000001,27872,7953228,126.0,125042.0,7053.0
268,2021-11-08,England,E92000001,24979,7925681,127.0,124916.0,7075.0
269,2021-11-07,England,E92000001,23779,7901039,134.0,124789.0,6910.0
270,2021-11-06,England,E92000001,26250,7877720,139.0,124655.0,6874.0
271,2021-11-05,England,E92000001,28490,7852005,128.0,124516.0,7072.0
272,2021-11-04,England,E92000001,30166,7823979,120.0,124388.0,7201.0
273,2021-11-03,England,E92000001,34317,7794507,129.0,124268.0,7291.0
274,2021-11-02,England,E92000001,28531,7760671,128.0,124139.0,7510.0
275,2021-11-01,England,E92000001,32081,7732441,137.0,124011.0,7535.0
276,2021-10-31,England,E92000001,31479,7700753,155.0,123874.0,7311.0
277,2021-10-30,England,E92000001,36204,7669614,133.0,123719.0,7155.0
278,2021-10-29,England,E92000001,36853,7633950,130.0,123586.0,7113.0
279,2021-10-28,England,E92000001,33903,7597473,154.0,123456.0,7019.0
280,2021-10-27,England,E92000001,37502,7564400,134.0,123302.0,6951.0
281,2021-10-26,England,E92000001,32280,7526898,132.0,123168.0,6883.0
282,2021-10-25,England,E92000001,33309,7494992,115.0,123036.0,6801.0
283,2021-10-24,England,E92000001,33221,7462144,119.0,122921.0,6515.0
284,2021-10-23,England,E92000001,41259,7430143,132.0,122802.0,6386.0
285,2021-10-22,England,E92000001,41745,7388884,104.0,122670.0,6405.0
286,2021-10-21,England,E92000001,44363,7347703,113.0,122566.0,6366.0
287,2021-10-20,England,E92000001,41498,7303864,120.0,122453.0,6299.0
288,2021-10-19,England,E92000001,36712,7262958,104.0,122333.0,6099.0
289,2021-10-18,England,E92000001,39473,7226658,95.0,122229.0,5938.0
290,2021-10-17,England,E92000001,38543,7187635,104.0,122134.0,5623.0
291,2021-10-16,England,E92000001,39624,7149533,97.0,122030.0,5385.0
292,2021-10-15,England,E92000001,37691,7110513,107.0,121933.0,5363.0
293,2021-10-14,England,E92000001,38488,7073467,110.0,121826.0,5289.0
294,2021-10-13,England,E92000001,36458,7035489,89.0,121716.0,5246.0
295,2021-10-12,England,E92000001,33287,7000356,87.0,121627.0,5213.0
